order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,sales,discount,profit,customer_id
6933,2023-05-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002583,20,20,2,2,40,0.8,-0.7999999999999972,Con_Phi_Pen
6934,2022-11-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001057,30,30,2,2,60,1.2,-1.2000000000000028,Con_Phi_Pen
6935,2023-09-17,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,OFF-AR-10001044,30,40,2,4,80,3.2,16.799999999999997,Con_Phi_Pen
6936,2023-11-14,Second Class,Corporate,United States,El Paso,Texas,79907,Central,Technology,Accessories,TEC-AC-10001767,90,100,3,2,300,6.0,24.0,Cor_ElP_Tex
6937,2022-08-13,First Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10000277,70,80,2,2,160,3.2,16.80000000000001,Hom_Chi_Ill
6938,2022-07-19,Same Day,Consumer,United States,El Paso,Texas,79907,Central,Office Supplies,Paper,OFF-PA-10001952,40,40,2,4,80,3.2,-3.200000000000003,Con_ElP_Tex
6939,2022-10-20,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Accessories,TEC-AC-10004420,410,480,4,2,1920,38.4,241.5999999999999,Con_Sea_Was
6940,2023-08-05,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001071,90,100,2,3,200,6.0,14.0,Cor_New_New
6941,2022-05-28,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Supplies,OFF-SU-10002503,20,30,5,3,150,4.5,45.5,Cor_New_New
6942,2023-02-10,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10001490,580,710,4,4,2840,113.6,406.4000000000001,Cor_New_New
6943,2023-03-10,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10003790,60,70,3,4,210,8.4,21.599999999999994,Cor_New_New
6944,2022-09-21,Standard Class,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004094,580,620,5,4,3100,124.0,76.0,Con_Los_Cal
6945,2022-08-16,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Binders,OFF-BI-10004876,10,10,4,4,40,1.6,-1.6000000000000014,Cor_New_Del
6946,2023-11-05,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Bookcases,FUR-BO-10003034,450,520,5,5,2600,130.0,220.0,Con_New_New
6947,2022-04-29,Standard Class,Home Office,United States,Roseville,California,95661,West,Office Supplies,Fasteners,OFF-FA-10000490,0,0,2,5,0,0.0,0.0,Hom_Ros_Cal
6948,2023-05-02,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Office Supplies,Storage,OFF-ST-10002574,190,220,2,5,440,22.0,38.0,Con_Aur_Ill
6949,2023-05-15,Standard Class,Consumer,United States,Aurora,Illinois,60505,Central,Furniture,Chairs,FUR-CH-10003535,110,130,3,3,390,11.7,48.30000000000001,Con_Aur_Ill
6950,2022-07-31,Same Day,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001628,50,60,7,3,420,12.6,57.39999999999998,Hom_New_New
6951,2022-11-22,Same Day,Home Office,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10001676,80,80,3,5,240,12.0,-12.0,Hom_New_New
6952,2022-10-10,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Machines,TEC-MA-10002790,460,480,2,5,960,48.0,-8.0,Cor_Dal_Tex
6953,2022-05-28,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10001757,10,10,3,2,30,0.6,-0.6000000000000014,Con_Los_Cal
6954,2022-02-09,First Class,Consumer,United States,Los Angeles,California,90008,West,Office Supplies,Binders,OFF-BI-10004828,40,50,4,2,200,4.0,36.0,Con_Los_Cal
6955,2022-08-24,First Class,Consumer,United States,Los Angeles,California,90008,West,Technology,Phones,TEC-PH-10000369,410,500,5,4,2500,100.0,350.0,Con_Los_Cal
6956,2022-04-26,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Envelopes,OFF-EN-10003862,20,20,2,3,40,1.2,-1.2000000000000028,Cor_Los_Cal
6957,2022-09-16,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10003963,30,40,5,4,200,8.0,42.0,Con_Col_Geo
6958,2022-06-01,Standard Class,Consumer,United States,Columbus,Georgia,31907,South,Furniture,Furnishings,FUR-FU-10004848,40,50,1,2,50,1.0,9.0,Con_Col_Geo
6959,2023-06-02,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Storage,OFF-ST-10001328,20,20,1,3,20,0.6,-0.6000000000000014,Hom_San_Cal
6960,2023-04-27,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002377,120,150,3,2,450,9.0,81.0,Hom_San_Cal
6961,2023-11-07,Second Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003441,10,10,2,5,20,1.0,-1.0,Hom_San_Cal
6962,2022-02-15,Same Day,Home Office,United States,Riverside,California,92503,West,Office Supplies,Art,OFF-AR-10002221,10,10,3,4,30,1.2,-1.1999999999999993,Hom_Riv_Cal
6963,2022-08-22,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Envelopes,OFF-EN-10001509,10,10,5,3,50,1.5,-1.5,Cor_Col_Sou
6964,2022-12-26,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Art,OFF-AR-10003338,20,20,3,2,60,1.2,-1.2000000000000028,Cor_Col_Sou
6965,2023-12-10,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10004728,20,20,5,5,100,5.0,-5.0,Cor_Col_Sou
6966,2023-04-01,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Technology,Accessories,TEC-AC-10000358,70,80,2,3,160,4.8,15.199999999999989,Cor_Col_Sou
6967,2022-01-23,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10002764,10,10,2,2,20,0.4,-0.3999999999999986,Cor_Col_Sou
6968,2022-05-31,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001461,50,60,9,4,540,21.6,68.39999999999998,Cor_Col_Sou
6969,2023-10-20,Second Class,Corporate,United States,New York City,New York,10011,East,Technology,Phones,TEC-PH-10004165,740,820,3,3,2460,73.8,166.19999999999982,Cor_New_New
6970,2023-03-22,Second Class,Consumer,United States,Longview,Washington,98632,West,Furniture,Furnishings,FUR-FU-10000010,20,20,5,3,100,3.0,-3.0,Con_Lon_Was
6971,2023-01-14,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,OFF-ST-10000321,10,10,2,4,20,0.8,-0.8000000000000007,Con_Pho_Ari
6972,2023-10-11,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10000109,80,90,2,3,180,5.4,14.599999999999994,Con_Pho_Ari
6973,2022-05-16,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,TEC-PH-10002415,440,470,2,2,940,18.8,41.200000000000045,Con_Pho_Ari
6974,2023-10-22,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001460,20,20,4,5,80,4.0,-4.0,Con_Pho_Ari
6975,2022-09-16,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10002987,30,30,2,4,60,2.4,-2.3999999999999986,Con_Hou_Tex
6976,2022-09-24,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Office Supplies,Labels,OFF-LA-10000443,10,10,2,3,20,0.6,-0.6000000000000014,Cor_Gil_Ari
6977,2022-11-01,Standard Class,Corporate,United States,Gilbert,Arizona,85234,West,Furniture,Furnishings,FUR-FU-10004306,580,620,4,5,2480,124.0,36.0,Cor_Gil_Ari
6978,2023-10-17,First Class,Consumer,United States,Jonesboro,Arkansas,72401,South,Technology,Phones,TEC-PH-10002564,60,60,2,5,120,6.0,-6.0,Con_Jon_Ark
6979,2023-11-07,Second Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Paper,OFF-PA-10003724,40,50,9,5,450,22.5,67.5,Con_Atl_Geo
6980,2023-05-07,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000483,140,150,5,3,750,22.5,27.5,Con_Los_Cal
6981,2023-01-03,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10000611,10,10,4,2,40,0.8,-0.7999999999999972,Cor_New_New
6982,2022-12-08,First Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000246,30,30,3,4,90,3.6,-3.5999999999999943,Cor_New_New
6983,2023-10-28,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004728,20,20,5,2,100,2.0,-2.0,Con_Det_Mic
6984,2022-01-08,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Technology,Phones,TEC-PH-10002365,10,10,1,3,10,0.3,-0.3000000000000007,Con_Det_Mic
6985,2023-01-29,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Appliances,OFF-AP-10002457,330,380,4,5,1520,76.0,124.0,Con_Det_Mic
6986,2022-07-10,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10000320,30,30,4,2,120,2.4,-2.4000000000000057,Con_Det_Mic
6987,2023-02-14,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,OFF-AR-10004999,10,10,2,5,20,1.0,-1.0,Con_Det_Mic
6988,2022-01-13,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10001116,20,30,5,5,150,7.5,42.5,Con_Det_Mic
6989,2022-04-27,Second Class,Corporate,United States,Fort Lauderdale,Florida,33311,South,Office Supplies,Appliances,OFF-AP-10002651,930,1160,5,5,5800,290.0,860.0,Cor_For_Flo
6990,2023-01-07,First Class,Consumer,United States,Abilene,Texas,79605,Central,Office Supplies,Appliances,OFF-AP-10001634,0,0,2,4,0,0.0,0.0,Con_Abi_Tex
6991,2022-03-29,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Appliances,OFF-AP-10003266,30,40,3,2,120,2.4,27.599999999999994,Con_Ham_Vir
6992,2023-03-28,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Technology,Phones,TEC-PH-10002890,190,230,5,4,1150,46.0,154.0,Con_Ham_Vir
6993,2022-03-19,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Furniture,Furnishings,FUR-FU-10000308,160,190,3,4,570,22.8,67.20000000000005,Con_Ham_Vir
6994,2023-08-02,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000380,230,270,7,5,1890,94.5,185.5,Con_Ham_Vir
6995,2023-12-13,Second Class,Consumer,United States,Hampton,Virginia,23666,South,Office Supplies,Art,OFF-AR-10000122,30,30,5,5,150,7.5,-7.5,Con_Ham_Vir
6996,2023-08-23,Standard Class,Corporate,United States,Las Vegas,Nevada,89115,West,Office Supplies,Appliances,OFF-AP-10004868,30,30,4,2,120,2.4,-2.4000000000000057,Cor_Las_Nev
6997,2022-09-11,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Binders,OFF-BI-10004002,10,10,4,3,40,1.2,-1.2000000000000028,Cor_Roc_Ill
6998,2022-06-29,Second Class,Corporate,United States,Rockford,Illinois,61107,Central,Office Supplies,Paper,OFF-PA-10004475,150,180,4,3,720,21.6,98.39999999999998,Cor_Roc_Ill
6999,2022-03-13,Standard Class,Home Office,United States,Laguna Niguel,California,92677,West,Office Supplies,Paper,OFF-PA-10002195,10,10,2,5,20,1.0,-1.0,Hom_Lag_Cal
7000,2022-04-11,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Appliances,OFF-AP-10002670,170,210,3,4,630,25.2,94.79999999999995,Cor_Lou_Ken
7001,2022-11-25,First Class,Corporate,United States,Louisville,Kentucky,40214,South,Office Supplies,Supplies,OFF-SU-10004498,30,30,2,4,60,2.4,-2.3999999999999986,Cor_Lou_Ken
7002,2022-03-30,Standard Class,Home Office,United States,Normal,Illinois,61761,Central,Furniture,Chairs,FUR-CH-10003298,300,370,4,5,1480,74.0,206.0,Hom_Nor_Ill
7003,2022-09-16,Second Class,Corporate,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10000723,240,290,7,4,2030,81.2,268.79999999999995,Cor_Los_Cal
7004,2023-01-07,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10000632,60,70,2,4,140,5.6,14.400000000000006,Cor_Los_Cal
7005,2022-12-05,Standard Class,Corporate,United States,Port Arthur,Texas,77642,Central,Office Supplies,Paper,OFF-PA-10000223,10,10,1,5,10,0.5,-0.5,Cor_Por_Tex
7006,2022-04-11,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10001545,190,210,2,5,420,21.0,19.0,Con_New_New
7007,2023-02-21,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10001546,10,10,2,4,20,0.8,-0.8000000000000007,Cor_Chi_Ill
7008,2022-09-11,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,OFF-BI-10001098,10,10,2,2,20,0.4,-0.3999999999999986,Cor_Spr_Ohi
7009,2023-05-03,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Chairs,FUR-CH-10003379,540,600,3,3,1800,54.0,126.0,Cor_Spr_Ohi
7010,2022-05-04,Standard Class,Corporate,United States,Springfield,Ohio,45503,East,Furniture,Furnishings,FUR-FU-10000193,30,30,1,3,30,0.9,-0.8999999999999986,Cor_Spr_Ohi
7011,2023-06-06,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10000829,20,20,5,5,100,5.0,-5.0,Con_New_New
7012,2022-06-20,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Supplies,OFF-SU-10003002,10,10,2,3,20,0.6,-0.6000000000000014,Con_New_New
7013,2023-11-17,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Appliances,OFF-AP-10002118,180,210,1,3,210,6.3,23.69999999999999,Con_New_New
7014,2023-07-23,Second Class,Home Office,United States,Salinas,California,93905,West,Furniture,Bookcases,FUR-BO-10001519,140,150,3,3,450,13.5,16.5,Hom_Sal_Cal
7015,2023-03-07,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Appliances,OFF-AP-10002578,140,150,3,2,450,9.0,21.0,Cor_Ric_Ken
7016,2022-07-02,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Accessories,TEC-AC-10000710,30,30,2,4,60,2.4,-2.3999999999999986,Cor_Ric_Ken
7017,2022-11-06,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Technology,Phones,TEC-PH-10000984,480,590,3,5,1770,88.5,241.5,Cor_Ric_Ken
7018,2023-07-10,Second Class,Corporate,United States,Richmond,Kentucky,40475,South,Office Supplies,Paper,OFF-PA-10000213,10,10,3,3,30,0.9,-0.8999999999999986,Cor_Ric_Ken
7019,2023-10-15,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Labels,OFF-LA-10003720,30,30,7,5,210,10.5,-10.5,Con_New_New
7020,2023-11-26,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001837,20,20,3,5,60,3.0,-3.0,Con_Den_Col
7021,2023-09-14,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Supplies,OFF-SU-10004661,10,10,1,5,10,0.5,-0.5,Con_Den_Col
7022,2023-03-12,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10003274,0,0,3,2,0,0.0,0.0,Con_Den_Col
7023,2023-05-21,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000149,120,140,9,3,1260,37.8,142.20000000000005,Con_Den_Col
7024,2022-07-10,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10000019,30,30,6,4,180,7.2,-7.199999999999989,Con_Den_Col
7025,2022-01-24,Standard Class,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Paper,OFF-PA-10001125,200,220,9,5,1980,99.0,81.0,Con_Den_Col
7026,2022-10-22,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10002538,210,230,6,4,1380,55.2,64.79999999999995,Cor_New_New
7027,2023-07-18,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10000279,40,50,4,4,200,8.0,32.0,Cor_New_New
7028,2023-09-07,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Labels,OFF-LA-10001045,10,10,2,4,20,0.8,-0.8000000000000007,Con_New_New
7029,2023-12-11,Second Class,Consumer,United States,Fremont,Nebraska,68025,Central,Office Supplies,Paper,OFF-PA-10003673,30,30,5,5,150,7.5,-7.5,Con_Fre_Neb
7030,2023-07-21,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10002562,30,30,3,2,90,1.8,-1.7999999999999972,Cor_New_New
7031,2022-04-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10002305,40,40,2,5,80,4.0,-4.0,Cor_New_New
7032,2023-01-03,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003373,80,90,3,5,270,13.5,16.5,Cor_New_New
7033,2023-04-14,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10003774,200,250,3,3,750,22.5,127.5,Cor_New_New
7034,2023-07-22,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001510,50,60,3,4,180,7.2,22.80000000000001,Cor_New_New
7035,2022-02-28,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004236,30,40,3,2,120,2.4,27.599999999999994,Cor_New_New
7036,2022-12-02,Standard Class,Corporate,United States,San Diego,California,92105,West,Furniture,Chairs,FUR-CH-10004675,490,520,3,4,1560,62.4,27.59999999999991,Cor_San_Cal
7037,2023-02-01,Second Class,Consumer,United States,Lakeland,Florida,33801,South,Technology,Copiers,TEC-CO-10004202,460,480,2,5,960,48.0,-8.0,Con_Lak_Flo
7038,2023-04-21,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Paper,OFF-PA-10004255,10,10,2,2,20,0.4,-0.3999999999999986,Con_Smy_Geo
7039,2022-01-03,Standard Class,Consumer,United States,Smyrna,Georgia,30080,South,Office Supplies,Art,OFF-AR-10003896,20,20,3,4,60,2.4,-2.3999999999999986,Con_Smy_Geo
7040,2022-04-27,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10002276,140,170,2,2,340,6.8,53.19999999999999,Con_New_New
7041,2023-02-03,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001617,20,20,3,4,60,2.4,-2.3999999999999986,Con_New_New
7042,2022-06-16,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000308,110,120,2,3,240,7.2,12.800000000000011,Con_New_New
7043,2022-12-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Copiers,TEC-CO-10001943,560,600,5,4,3000,120.0,80.0,Con_Phi_Pen
7044,2022-05-03,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10002647,190,200,4,2,800,16.0,24.0,Con_Phi_Pen
7045,2022-08-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Supplies,OFF-SU-10004768,10,10,2,5,20,1.0,-1.0,Con_Phi_Pen
7046,2023-01-01,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002160,10,10,2,4,20,0.8,-0.8000000000000007,Cor_Dal_Tex
7047,2023-02-03,Standard Class,Home Office,United States,Concord,California,94521,West,Furniture,Tables,FUR-TA-10003748,90,100,1,2,100,2.0,8.0,Hom_Con_Cal
7048,2022-12-01,Standard Class,Home Office,United States,Concord,California,94521,West,Technology,Accessories,TEC-AC-10001908,330,400,4,5,1600,80.0,200.0,Hom_Con_Cal
7049,2023-09-16,First Class,Consumer,United States,Nashville,Tennessee,37211,South,Office Supplies,Paper,OFF-PA-10000552,20,20,3,4,60,2.4,-2.3999999999999986,Con_Nas_Ten
7050,2022-05-23,Standard Class,Home Office,United States,Aurora,Colorado,80013,West,Office Supplies,Art,OFF-AR-10003179,10,10,2,4,20,0.8,-0.8000000000000007,Hom_Aur_Col
7051,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004593,180,210,5,2,1050,21.0,129.0,Con_Ana_Cal
7052,2022-09-27,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Art,OFF-AR-10000914,20,20,2,5,40,2.0,-2.0,Con_Ana_Cal
7053,2022-02-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Paper,OFF-PA-10000241,30,30,1,5,30,1.5,-1.5,Con_Ana_Cal
7054,2023-08-11,Same Day,Consumer,United States,Anaheim,California,92804,West,Technology,Accessories,TEC-AC-10000057,100,120,4,5,480,24.0,56.0,Con_Ana_Cal
7055,2022-06-13,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Chairs,FUR-CH-10003774,290,360,5,3,1800,54.0,296.0,Con_Ana_Cal
7056,2022-12-21,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002824,30,40,3,5,120,6.0,24.0,Con_Ana_Cal
7057,2022-03-15,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10004001,100,120,9,2,1080,21.6,158.4000000000001,Con_Ana_Cal
7058,2023-07-29,Same Day,Consumer,United States,Anaheim,California,92804,West,Furniture,Tables,FUR-TA-10004619,740,890,7,2,6230,124.6,925.3999999999996,Con_Ana_Cal
7059,2022-03-26,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Storage,OFF-ST-10000636,40,50,3,2,150,3.0,27.0,Con_Ana_Cal
7060,2023-07-23,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Appliances,OFF-AP-10001469,70,80,2,2,160,3.2,16.80000000000001,Con_Ana_Cal
7061,2022-10-28,Same Day,Consumer,United States,Anaheim,California,92804,West,Office Supplies,Binders,OFF-BI-10002897,10,10,2,3,20,0.6,-0.6000000000000014,Con_Ana_Cal
7062,2023-10-31,Second Class,Corporate,United States,Pleasant Grove,Utah,84062,West,Office Supplies,Binders,OFF-BI-10002432,10,10,3,5,30,1.5,-1.5,Cor_Ple_Uta
7063,2022-07-20,Second Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Envelopes,OFF-EN-10002592,30,30,3,5,90,4.5,-4.5,Con_Spr_Ore
7064,2022-03-22,Standard Class,Home Office,United States,Salem,Oregon,97301,West,Office Supplies,Supplies,OFF-SU-10002522,10,10,2,3,20,0.6,-0.6000000000000014,Hom_Sal_Ore
7065,2023-02-05,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Appliances,OFF-AP-10003971,30,30,3,5,90,4.5,-4.5,Con_Roc_New
7066,2022-06-06,First Class,Corporate,United States,Los Angeles,California,90008,West,Office Supplies,Storage,OFF-ST-10001496,1110,1260,7,5,8820,441.0,609.0,Cor_Los_Cal
7067,2023-02-07,Standard Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10004782,30,40,6,3,240,7.2,52.80000000000001,Hom_Los_Cal
7068,2022-04-02,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10000343,0,0,2,2,0,0.0,0.0,Cor_Dal_Tex
7069,2022-01-16,Standard Class,Corporate,United States,Dallas,Texas,75081,Central,Office Supplies,Paper,OFF-PA-10003591,70,80,9,5,720,36.0,54.0,Cor_Dal_Tex
7070,2023-09-22,Standard Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Paper,OFF-PA-10001667,10,10,1,2,10,0.2,-0.1999999999999993,Con_Fre_Cal
7071,2023-07-03,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Office Supplies,Paper,OFF-PA-10004971,10,10,2,5,20,1.0,-1.0,Hom_Chi_Ill
7072,2023-03-30,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001216,0,0,2,4,0,0.0,0.0,Con_Mca_Tex
7073,2022-08-31,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Paper,OFF-PA-10004355,10,10,1,2,10,0.2,-0.1999999999999993,Con_Mca_Tex
7074,2022-09-01,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10001953,160,180,5,2,900,18.0,82.0,Con_Mca_Tex
7075,2022-08-23,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10004364,0,0,4,4,0,0.0,0.0,Con_Mca_Tex
7076,2022-09-12,Standard Class,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Supplies,OFF-SU-10001165,10,10,2,2,20,0.4,-0.3999999999999986,Con_Mca_Tex
7077,2023-05-04,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Envelopes,OFF-EN-10001141,50,50,5,2,250,5.0,-5.0,Con_Sea_Was
7078,2023-04-30,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10000014,20,20,7,2,140,2.8,-2.8000000000000114,Con_Cha_Nor
7079,2022-12-10,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Appliances,OFF-AP-10000159,290,310,9,5,2790,139.5,40.5,Con_Cha_Nor
7080,2023-07-11,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Art,OFF-AR-10003560,20,20,4,4,80,3.2,-3.200000000000003,Con_Cha_Nor
7081,2023-07-22,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Furniture,Tables,FUR-TA-10001768,380,470,3,4,1410,56.4,213.5999999999999,Con_Cha_Nor
7082,2023-09-19,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Technology,Accessories,TEC-AC-10002049,950,1010,3,3,3030,90.9,89.09999999999991,Con_Cha_Nor
7083,2022-12-23,Standard Class,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,OFF-BI-10003166,20,20,5,3,100,3.0,-3.0,Con_Cha_Nor
7084,2022-12-22,Second Class,Corporate,United States,Concord,California,94521,West,Office Supplies,Art,OFF-AR-10003469,0,0,2,4,0,0.0,0.0,Cor_Con_Cal
7085,2022-12-26,Second Class,Corporate,United States,Concord,California,94521,West,Technology,Phones,TEC-PH-10002549,1400,1630,9,5,14670,733.5,1336.5,Cor_Con_Cal
